-1.656000682885429454e+00
-2.023938960539749254e-01
2.319371495461323152e-01
-4.193458834333942398e-01
9.222259860308720247e-01
9.481349504029492614e-01
-8.975228687400920169e-01
-1.232061694423563170e+00
-3.823330771875662615e-01
-3.863190717063366142e-01
1.742913786058628345e+00
1.665898677677859707e+00
3.019767675189946043e-01
5.522402805196661157e-01
7.804384667199102399e-01
4.957245725212315879e-01
1.703623268659197443e+00
-1.697711268385537542e+00
-6.182185385311798065e-01
1.277318642694108553e-01
9.353228251640079982e-01
1.020736993423609240e+00
-7.638496954138147554e-01
1.157738807130764686e-01
-3.184148079399568010e-01
-8.269138229788172145e-01
-1.828909943013916350e-01
-7.145941917174345459e-01
7.257733990337634777e-01
8.655679210853168826e-01
-2.865268517897006650e-01
-2.480674477431932701e+00
-1.038740960262664714e+00
9.684919938381628679e-01
