-1.709962487220764160e+00
-4.434482455253601074e-01
1.511558890342712402e-01
-5.997687578201293945e-01
5.513539314270019531e-01
6.471789479255676270e-01
-1.150288939476013184e+00
-8.666921257972717285e-01
-8.000610470771789551e-01
-1.587790101766586304e-01
1.700655817985534668e+00
1.520154595375061035e+00
4.344283938407897949e-01
5.987052321434020996e-01
9.201506376266479492e-01
3.990115523338317871e-01
1.217315554618835449e+00
-1.551908612251281738e+00
-3.755441633984446526e-03
-3.288048803806304932e-01
9.235426783561706543e-01
1.316208362579345703e+00
-5.141073465347290039e-01
1.081568375229835510e-01
-4.095029234886169434e-01
-6.253587007522583008e-01
9.983886778354644775e-02
-7.972427010536193848e-01
8.930268287658691406e-01
8.074776530265808105e-01
-1.208430752158164978e-01
-2.611533641815185547e+00
-1.185306668281555176e+00
1.589005470275878906e+00
